layer,sample_idx,mse
layers.29.self_attn.q_proj,2,0.6821463704109192
layers.29.self_attn.q_proj,3,0.7916925549507141
layers.29.self_attn.q_proj,4,0.7900564074516296
layers.29.self_attn.q_proj,5,0.8106762170791626
layers.29.self_attn.q_proj,6,0.9792634844779968
layers.29.self_attn.q_proj,7,1.0091930627822876
layers.29.self_attn.k_proj,0,0.10136756300926208
layers.29.self_attn.k_proj,1,0.5844547152519226
layers.29.self_attn.k_proj,2,0.7479044795036316
layers.29.self_attn.k_proj,3,0.8741704821586609
layers.29.self_attn.k_proj,4,0.9116655588150024
layers.29.self_attn.k_proj,5,0.8805001378059387
layers.29.self_attn.k_proj,6,1.0638736486434937
layers.29.self_attn.k_proj,7,1.12301504611969
layers.29.self_attn.v_proj,0,0.09058830142021179
layers.29.self_attn.v_proj,1,0.4214133322238922
layers.29.self_attn.v_proj,2,0.44385528564453125
layers.29.self_attn.v_proj,3,0.5240510702133179
layers.29.self_attn.v_proj,4,0.5094219446182251
layers.29.self_attn.v_proj,5,0.5043835639953613
layers.29.self_attn.v_proj,6,0.5881493091583252
layers.29.self_attn.v_proj,7,0.6274399757385254
layers.29.self_attn.o_proj,0,0.005164998583495617
layers.29.self_attn.o_proj,1,0.01963837817311287
layers.29.self_attn.o_proj,2,0.02785930037498474
layers.29.self_attn.o_proj,3,0.04240218177437782
layers.29.self_attn.o_proj,4,0.04039759188890457
layers.29.self_attn.o_proj,5,0.049590103328228
layers.29.self_attn.o_proj,6,0.057078175246715546
layers.29.self_attn.o_proj,7,0.05494755506515503
layers.29.mlp.gate_proj,0,0.062153883278369904
layers.29.mlp.gate_proj,1,0.3214319050312042
layers.29.mlp.gate_proj,2,0.3837659955024719
layers.29.mlp.gate_proj,3,0.4385053813457489
layers.29.mlp.gate_proj,4,0.43468397855758667
layers.29.mlp.gate_proj,5,0.44729334115982056
layers.29.mlp.gate_proj,6,0.5329806208610535
layers.29.mlp.gate_proj,7,0.5442896485328674
layers.29.mlp.up_proj,0,0.05340718477964401
layers.29.mlp.up_proj,1,0.26282158493995667
layers.29.mlp.up_proj,2,0.30400025844573975
layers.29.mlp.up_proj,3,0.3555813431739807
layers.29.mlp.up_proj,4,0.35011497139930725
layers.29.mlp.up_proj,5,0.3646213710308075
layers.29.mlp.up_proj,6,0.4252932071685791
layers.29.mlp.up_proj,7,0.4433591663837433
layers.29.mlp.down_proj,0,0.038307588547468185
layers.29.mlp.down_proj,1,0.1530945599079132
layers.29.mlp.down_proj,2,0.1775779277086258
layers.29.mlp.down_proj,3,0.18388228118419647
layers.29.mlp.down_proj,4,0.20673756301403046
layers.29.mlp.down_proj,5,0.22550061345100403
layers.29.mlp.down_proj,6,0.2551116645336151
layers.29.mlp.down_proj,7,0.26697295904159546
layers.30.self_attn.q_proj,0,0.09231166541576385
layers.30.self_attn.q_proj,1,0.5667559504508972
layers.30.self_attn.q_proj,2,0.6944965124130249
layers.30.self_attn.q_proj,3,0.8003677129745483
layers.30.self_attn.q_proj,4,0.791549563407898
layers.30.self_attn.q_proj,5,0.8060407638549805
layers.30.self_attn.q_proj,6,0.99658203125
layers.30.self_attn.q_proj,7,0.9965072870254517
layers.30.self_attn.k_proj,0,0.10690470039844513
layers.30.self_attn.k_proj,1,0.6140915155410767
layers.30.self_attn.k_proj,2,0.7688313126564026
layers.30.self_attn.k_proj,3,0.8633729219436646
layers.30.self_attn.k_proj,4,0.8909940719604492
layers.30.self_attn.k_proj,5,0.8776707649230957
layers.30.self_attn.k_proj,6,1.0965206623077393
layers.30.self_attn.k_proj,7,1.1146053075790405
layers.30.self_attn.v_proj,0,0.08857382088899612
layers.30.self_attn.v_proj,1,0.44131535291671753
layers.30.self_attn.v_proj,2,0.5187768936157227
layers.30.self_attn.v_proj,3,0.5802165865898132
layers.30.self_attn.v_proj,4,0.5580635070800781
layers.30.self_attn.v_proj,5,0.5808817148208618
layers.30.self_attn.v_proj,6,0.722184419631958
layers.30.self_attn.v_proj,7,0.7433702349662781
layers.30.self_attn.o_proj,0,0.005142278037965298
layers.30.self_attn.o_proj,1,0.04682568460702896
layers.30.self_attn.o_proj,2,0.06242258474230766
layers.30.self_attn.o_proj,3,0.06769193708896637
layers.30.self_attn.o_proj,4,0.06890459358692169
layers.30.self_attn.o_proj,5,0.08300608396530151
layers.30.self_attn.o_proj,6,0.12035070359706879
layers.30.self_attn.o_proj,7,0.10109265893697739
layers.30.mlp.gate_proj,0,0.08158951997756958
layers.30.mlp.gate_proj,1,0.39322927594184875
layers.30.mlp.gate_proj,2,0.484304815530777
layers.30.mlp.gate_proj,3,0.5420821309089661
layers.30.mlp.gate_proj,4,0.5463091731071472
layers.30.mlp.gate_proj,5,0.5425399541854858
layers.30.mlp.gate_proj,6,0.6524777412414551
layers.30.mlp.gate_proj,7,0.6835795044898987
layers.30.mlp.up_proj,0,0.07387952506542206
layers.30.mlp.up_proj,1,0.314130038022995
layers.30.mlp.up_proj,2,0.3712430000305176
layers.30.mlp.up_proj,3,0.4326101839542389
layers.30.mlp.up_proj,4,0.43320366740226746
layers.30.mlp.up_proj,5,0.4420311152935028
layers.30.mlp.up_proj,6,0.5119397044181824
layers.30.mlp.up_proj,7,0.5425887107849121
layers.30.mlp.down_proj,0,2.7405335903167725
layers.30.mlp.down_proj,1,0.35436686873435974
layers.30.mlp.down_proj,2,0.3954014778137207
layers.30.mlp.down_proj,3,0.4519910216331482
layers.30.mlp.down_proj,4,0.4998161792755127
layers.30.mlp.down_proj,5,0.5426446199417114
layers.30.mlp.down_proj,6,0.6573032140731812
layers.30.mlp.down_proj,7,0.683661937713623
layers.31.self_attn.q_proj,0,0.07980489730834961
layers.31.self_attn.q_proj,1,0.477703720331192
layers.31.self_attn.q_proj,2,0.6324915885925293
layers.31.self_attn.q_proj,3,0.7238318920135498
layers.31.self_attn.q_proj,4,0.7281638383865356
layers.31.self_attn.q_proj,5,0.7628939151763916
layers.31.self_attn.q_proj,6,0.9494115710258484
layers.31.self_attn.q_proj,7,0.9406150579452515
layers.31.self_attn.k_proj,0,0.09166759997606277
layers.31.self_attn.k_proj,1,0.6294249296188354
layers.31.self_attn.k_proj,2,0.8331947326660156
layers.31.self_attn.k_proj,3,0.9385029077529907
layers.31.self_attn.k_proj,4,0.9303480386734009
layers.31.self_attn.k_proj,5,0.9433692097663879
layers.31.self_attn.k_proj,6,1.1856777667999268
layers.31.self_attn.k_proj,7,1.240040898323059
layers.31.self_attn.v_proj,0,0.060783494263887405
layers.31.self_attn.v_proj,1,0.2995731234550476
layers.31.self_attn.v_proj,2,0.3127579092979431
layers.31.self_attn.v_proj,3,0.36396440863609314
layers.31.self_attn.v_proj,4,0.3508463501930237
layers.31.self_attn.v_proj,5,0.3563886284828186
layers.31.self_attn.v_proj,6,0.4223882555961609
layers.31.self_attn.v_proj,7,0.45239895582199097
layers.31.self_attn.o_proj,0,0.07725894451141357
layers.31.self_attn.o_proj,1,0.05040036886930466
layers.31.self_attn.o_proj,2,0.05443261191248894
layers.31.self_attn.o_proj,3,0.0858369842171669
layers.31.self_attn.o_proj,4,0.08600637316703796
layers.31.self_attn.o_proj,5,0.10012880712747574
layers.31.self_attn.o_proj,6,0.10801728069782257
layers.31.self_attn.o_proj,7,0.1110822930932045
layers.31.mlp.gate_proj,0,0.06547921895980835
layers.31.mlp.gate_proj,1,0.4146355986595154
layers.31.mlp.gate_proj,2,0.5516457557678223
layers.31.mlp.gate_proj,3,0.5956184267997742
layers.31.mlp.gate_proj,4,0.5611521005630493
layers.31.mlp.gate_proj,5,0.6065436601638794
layers.31.mlp.gate_proj,6,0.7714161276817322
layers.31.mlp.gate_proj,7,0.8051872253417969
layers.31.mlp.up_proj,0,0.059251002967357635
layers.31.mlp.up_proj,1,0.3613201677799225
layers.31.mlp.up_proj,2,0.45622488856315613
layers.31.mlp.up_proj,3,0.5091959238052368
layers.31.mlp.up_proj,4,0.4751562774181366
layers.31.mlp.up_proj,5,0.5470173954963684
layers.31.mlp.up_proj,6,0.660835862159729
layers.31.mlp.up_proj,7,0.7059900164604187
layers.31.mlp.down_proj,0,0.2743845582008362
layers.31.mlp.down_proj,1,4.064154624938965
layers.31.mlp.down_proj,2,6.1598711013793945
layers.31.mlp.down_proj,3,6.280344486236572
layers.31.mlp.down_proj,4,5.889368534088135
layers.31.mlp.down_proj,5,7.075150966644287
layers.31.mlp.down_proj,6,8.629056930541992
layers.31.mlp.down_proj,7,9.8453950881958
